	index	station	date	prcp	tobs	station_clean	name	latitude	longitude	elevation
17838	17838	USC00516128	2012-07-28	0.5	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17839	17839	USC00516128	2012-07-29	2.87	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17840	17840	USC00516128	2012-07-30	0.36	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17841	17841	USC00516128	2012-07-31	0.59	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17842	17842	USC00516128	2012-08-01	0.05	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17843	17843	USC00516128	2012-08-02	0.0	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17844	17844	USC00516128	2012-08-03	0.09	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17845	17845	USC00516128	2012-08-04	0.06	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17846	17846	USC00516128	2012-08-05	0.44	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17847	17847	USC00516128	2012-08-06	0.3	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17848	17848	USC00516128	2012-08-07	0.22	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17849	17849	USC00516128	2012-08-08	0.44	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17850	17850	USC00516128	2012-08-09	0.14	75	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17851	17851	USC00516128	2012-08-10	0.02	75	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17852	17852	USC00516128	2012-08-11	0.26	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17853	17853	USC00516128	2012-08-12	0.23	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17854	17854	USC00516128	2012-08-13	0.03	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17855	17855	USC00516128	2012-08-14	0.26	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17856	17856	USC00516128	2012-08-15	0.02	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17857	17857	USC00516128	2012-08-16	0.0	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17858	17858	USC00516128	2012-08-17	0.24	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17860	17860	USC00516128	2012-08-20	0.38	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17861	17861	USC00516128	2012-08-21	0.41	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17862	17862	USC00516128	2012-08-22	0.24	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17863	17863	USC00516128	2012-08-23	0.09	74	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17864	17864	USC00516128	2012-08-24	0.53	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17865	17865	USC00516128	2012-08-25	0.0	78	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17867	17867	USC00516128	2012-08-28	1.19	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17868	17868	USC00516128	2012-08-29	0.9	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17869	17869	USC00516128	2012-08-30	0.44	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17870	17870	USC00516128	2012-08-31	0.26	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17871	17871	USC00516128	2012-09-01	0.1	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17872	17872	USC00516128	2012-09-02	0.46	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17873	17873	USC00516128	2012-09-03	0.19	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17874	17874	USC00516128	2012-09-04	0.05	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17875	17875	USC00516128	2012-09-05	0.59	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17876	17876	USC00516128	2012-09-06	0.2	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17877	17877	USC00516128	2012-09-07	1.24	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17878	17878	USC00516128	2012-09-08	2.48	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17879	17879	USC00516128	2012-09-09	2.57	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17880	17880	USC00516128	2012-09-10	0.19	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17881	17881	USC00516128	2012-09-11	0.0	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17882	17882	USC00516128	2012-09-12	0.23	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17883	17883	USC00516128	2012-09-13	0.04	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17884	17884	USC00516128	2012-09-14	0.52	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17885	17885	USC00516128	2012-09-15	0.41	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17886	17886	USC00516128	2012-09-16	0.62	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17887	17887	USC00516128	2012-09-17	0.3	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17888	17888	USC00516128	2012-09-18	0.38	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17889	17889	USC00516128	2012-09-19	0.35	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17890	17890	USC00516128	2012-09-20	0.16	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17891	17891	USC00516128	2012-09-21	0.39	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17892	17892	USC00516128	2012-09-22	0.17	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17893	17893	USC00516128	2012-09-23	0.99	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17894	17894	USC00516128	2012-09-24	1.58	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17895	17895	USC00516128	2012-09-25	0.56	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17896	17896	USC00516128	2012-09-26	0.3	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17897	17897	USC00516128	2012-09-27	0.12	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17898	17898	USC00516128	2012-09-28	0.31	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17901	17901	USC00516128	2012-10-09	0.0	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17902	17902	USC00516128	2012-10-10	0.0	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17903	17903	USC00516128	2012-10-11	0.4	76	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17904	17904	USC00516128	2012-10-12	0.0	77	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17907	17907	USC00516128	2012-10-23	0.08	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17908	17908	USC00516128	2012-10-24	0.0	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17909	17909	USC00516128	2012-10-25	0.0	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17910	17910	USC00516128	2012-10-26	0.01	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17911	17911	USC00516128	2012-10-27	0.0	76	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17912	17912	USC00516128	2012-10-28	0.49	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17913	17913	USC00516128	2012-10-29	0.53	74	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17914	17914	USC00516128	2012-10-30	0.2	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17915	17915	USC00516128	2012-10-31	0.2	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17916	17916	USC00516128	2012-11-01	0.0	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17917	17917	USC00516128	2012-11-02	0.0	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17918	17918	USC00516128	2012-11-03	0.0	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17919	17919	USC00516128	2012-11-04	0.0	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17920	17920	USC00516128	2012-11-05	0.02	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17921	17921	USC00516128	2012-11-06	0.64	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17922	17922	USC00516128	2012-11-07	0.09	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17923	17923	USC00516128	2012-11-08	0.51	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17924	17924	USC00516128	2012-11-09	0.27	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17925	17925	USC00516128	2012-11-10	0.15	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17926	17926	USC00516128	2012-11-11	0.02	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17927	17927	USC00516128	2012-11-12	0.28	75	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17928	17928	USC00516128	2012-11-13	0.42	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17929	17929	USC00516128	2012-11-14	0.2	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17930	17930	USC00516128	2012-11-15	0.64	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17931	17931	USC00516128	2012-11-16	0.74	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17932	17932	USC00516128	2012-11-17	0.18	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17934	17934	USC00516128	2012-11-20	0.36	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17935	17935	USC00516128	2012-11-21	0.11	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17936	17936	USC00516128	2012-11-22	0.0	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17937	17937	USC00516128	2012-11-23	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17938	17938	USC00516128	2012-11-24	0.0	75	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17939	17939	USC00516128	2012-11-25	0.0	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17940	17940	USC00516128	2012-11-26	0.53	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17941	17941	USC00516128	2012-11-27	0.01	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17942	17942	USC00516128	2012-11-28	0.01	75	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17943	17943	USC00516128	2012-11-29	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17944	17944	USC00516128	2012-11-30	0.0	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17945	17945	USC00516128	2012-12-01	0.0	74	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17946	17946	USC00516128	2012-12-02	0.01	77	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17947	17947	USC00516128	2012-12-03	0.0	74	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17948	17948	USC00516128	2012-12-04	0.0	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17949	17949	USC00516128	2012-12-05	0.04	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17950	17950	USC00516128	2012-12-06	0.0	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17951	17951	USC00516128	2012-12-07	0.0	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17952	17952	USC00516128	2012-12-08	0.01	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17953	17953	USC00516128	2012-12-09	0.04	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17954	17954	USC00516128	2012-12-10	0.12	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17955	17955	USC00516128	2012-12-11	0.0	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17956	17956	USC00516128	2012-12-12	0.24	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17957	17957	USC00516128	2012-12-13	0.44	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17958	17958	USC00516128	2012-12-14	0.72	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17959	17959	USC00516128	2012-12-15	0.44	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17960	17960	USC00516128	2012-12-16	0.48	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17961	17961	USC00516128	2012-12-17	0.54	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17962	17962	USC00516128	2012-12-18	2.25	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17963	17963	USC00516128	2012-12-19	0.34	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17964	17964	USC00516128	2012-12-20	1.8	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17965	17965	USC00516128	2012-12-21	0.67	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17966	17966	USC00516128	2012-12-22	0.12	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17967	17967	USC00516128	2012-12-23	0.0	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17968	17968	USC00516128	2012-12-24	0.0	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17969	17969	USC00516128	2012-12-25	0.0	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17970	17970	USC00516128	2012-12-26	0.21	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17971	17971	USC00516128	2012-12-27	0.02	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17972	17972	USC00516128	2012-12-28	0.0	62	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17973	17973	USC00516128	2012-12-29	0.0	62	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17974	17974	USC00516128	2012-12-30	0.1	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17975	17975	USC00516128	2012-12-31	0.04	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17976	17976	USC00516128	2013-01-01	0.24	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17977	17977	USC00516128	2013-01-02	2.13	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17978	17978	USC00516128	2013-01-03	5.96	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17979	17979	USC00516128	2013-01-04	2.92	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17980	17980	USC00516128	2013-01-05	1.34	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17981	17981	USC00516128	2013-01-06	0.76	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17982	17982	USC00516128	2013-01-07	0.51	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17983	17983	USC00516128	2013-01-08	0.53	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17984	17984	USC00516128	2013-01-09	3.01	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17985	17985	USC00516128	2013-01-10	0.14	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17986	17986	USC00516128	2013-01-11	0.11	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17987	17987	USC00516128	2013-01-12	0.19	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17988	17988	USC00516128	2013-01-13	1.05	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17989	17989	USC00516128	2013-01-14	0.02	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17990	17990	USC00516128	2013-01-15	0.86	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17991	17991	USC00516128	2013-01-16	0.0	64	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17992	17992	USC00516128	2013-01-17	0.0	64	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17993	17993	USC00516128	2013-01-18	0.0	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17994	17994	USC00516128	2013-01-19	0.0	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17995	17995	USC00516128	2013-01-20	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17996	17996	USC00516128	2013-01-21	0.0	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17997	17997	USC00516128	2013-01-22	0.0	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17998	17998	USC00516128	2013-01-23	0.27	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
17999	17999	USC00516128	2013-01-24	1.38	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18000	18000	USC00516128	2013-01-25	0.71	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18001	18001	USC00516128	2013-01-26	0.04	62	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18002	18002	USC00516128	2013-01-27	0.02	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18003	18003	USC00516128	2013-01-28	1.84	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18004	18004	USC00516128	2013-01-29	0.03	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18005	18005	USC00516128	2013-01-30	0.0	62	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18006	18006	USC00516128	2013-01-31	0.02	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18007	18007	USC00516128	2013-02-01	0.06	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18008	18008	USC00516128	2013-02-02	0.0	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18009	18009	USC00516128	2013-02-03	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18010	18010	USC00516128	2013-02-04	0.0	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18011	18011	USC00516128	2013-02-05	0.16	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18012	18012	USC00516128	2013-02-06	0.96	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18013	18013	USC00516128	2013-02-07	0.86	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18014	18014	USC00516128	2013-02-08	1.19	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18015	18015	USC00516128	2013-02-09	0.0	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18016	18016	USC00516128	2013-02-10	0.0	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18017	18017	USC00516128	2013-02-11	0.39	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18018	18018	USC00516128	2013-02-12	1.65	64	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18019	18019	USC00516128	2013-02-13	0.02	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18020	18020	USC00516128	2013-02-14	0.01	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18021	18021	USC00516128	2013-02-15	0.08	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18022	18022	USC00516128	2013-02-16	0.17	70	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18023	18023	USC00516128	2013-02-17	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18024	18024	USC00516128	2013-02-18	0.0	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18025	18025	USC00516128	2013-02-19	0.58	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18026	18026	USC00516128	2013-02-20	0.66	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18027	18027	USC00516128	2013-02-21	0.73	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18028	18028	USC00516128	2013-02-22	2.81	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18029	18029	USC00516128	2013-02-23	1.85	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18030	18030	USC00516128	2013-02-24	1.0	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18031	18031	USC00516128	2013-02-25	0.11	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18032	18032	USC00516128	2013-02-26	0.21	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18033	18033	USC00516128	2013-02-27	0.12	68	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18034	18034	USC00516128	2013-02-28	0.13	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18035	18035	USC00516128	2013-03-01	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18036	18036	USC00516128	2013-03-02	0.04	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18037	18037	USC00516128	2013-03-03	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18039	18039	USC00516128	2013-03-06	0.04	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18040	18040	USC00516128	2013-03-07	0.06	73	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18041	18041	USC00516128	2013-03-08	0.0	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18042	18042	USC00516128	2013-03-09	0.04	71	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18043	18043	USC00516128	2013-03-10	2.14	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18044	18044	USC00516128	2013-03-11	0.79	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18045	18045	USC00516128	2013-03-12	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18046	18046	USC00516128	2013-03-13	0.0	64	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18047	18047	USC00516128	2013-03-14	0.0	66	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18048	18048	USC00516128	2013-03-15	0.0	62	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18049	18049	USC00516128	2013-03-16	0.0	65	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18050	18050	USC00516128	2013-03-17	0.0	64	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18051	18051	USC00516128	2013-03-18	0.0	69	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18052	18052	USC00516128	2013-03-19	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18053	18053	USC00516128	2013-03-20	0.0	64	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18054	18054	USC00516128	2013-03-21	0.0	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18055	18055	USC00516128	2013-03-22	0.0	72	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
18056	18056	USC00516128	2013-03-23	0.22	67	USC00516128	MANOA LYON ARBO 785.2, HI US	21.3331	-157.8025	152.4
